Title	Sample@acc	Run@acc	Experiment@acc	Experiment@name	Study@name	Platform	instrument_model	LIBRARY_NAME	LIBRARY_STRATEGY	LIBRARY_SOURCE	LIBRARY_SELECTION	Statistics@total_bases	Unnamed: 13	Platform (Sequel/Sequel II/Revio)	Type (CLR/HiFi)
Lemur catta PacBio subreads	SRS18707945	SRR25750969	SRX21474386	Lemur catta PacBio subreads	"Lemur catta (Ring-tailed lemur) genome, mLemCat1, sequence data"	PACBIO_SMRT	Sequel II	mLemCat1_PacBio_subreads_17	WGS	GENOMIC	size fractionation	8458611163		Sequel II	CLR
Lemur catta PacBio subreads	SRS18707945	SRR25750971	SRX21474384	Lemur catta PacBio subreads	"Lemur catta (Ring-tailed lemur) genome, mLemCat1, sequence data"	PACBIO_SMRT	Sequel II	mLemCat1_PacBio_subreads_16	WGS	GENOMIC	size fractionation	8314736275		Sequel II	CLR
Lemur catta PacBio subreads	SRS18707945	SRR25750972	SRX21474383	Lemur catta PacBio subreads	"Lemur catta (Ring-tailed lemur) genome, mLemCat1, sequence data"	PACBIO_SMRT	Sequel II	mLemCat1_PacBio_subreads_15	WGS	GENOMIC	size fractionation	8145511831		Sequel II	CLR
Lemur catta PacBio subreads	SRS18707945	SRR25750973	SRX21474382	Lemur catta PacBio subreads	"Lemur catta (Ring-tailed lemur) genome, mLemCat1, sequence data"	PACBIO_SMRT	Sequel II	mLemCat1_PacBio_subreads_14	WGS	GENOMIC	size fractionation	9249581047		Sequel II	CLR
Lemur catta PacBio subreads	SRS18707945	SRR25750974	SRX21474381	Lemur catta PacBio subreads	"Lemur catta (Ring-tailed lemur) genome, mLemCat1, sequence data"	PACBIO_SMRT	Sequel II	mLemCat1_PacBio_subreads_13	WGS	GENOMIC	size fractionation	9190197216		Sequel II	CLR
Lemur catta PacBio subreads	SRS18707945	SRR25750975	SRX21474380	Lemur catta PacBio subreads	"Lemur catta (Ring-tailed lemur) genome, mLemCat1, sequence data"	PACBIO_SMRT	Sequel II	mLemCat1_PacBio_subreads_12	WGS	GENOMIC	size fractionation	8823645940		Sequel II	CLR
Lemur catta PacBio subreads	SRS18707945	SRR25750976	SRX21474379	Lemur catta PacBio subreads	"Lemur catta (Ring-tailed lemur) genome, mLemCat1, sequence data"	PACBIO_SMRT	Sequel II	mLemCat1_PacBio_subreads_11	WGS	GENOMIC	size fractionation	8139367807		Sequel II	CLR
Lemur catta PacBio subreads	SRS18707945	SRR25750977	SRX21474378	Lemur catta PacBio subreads	"Lemur catta (Ring-tailed lemur) genome, mLemCat1, sequence data"	PACBIO_SMRT	Sequel II	mLemCat1_PacBio_subreads_10	WGS	GENOMIC	size fractionation	9840236071		Sequel II	CLR
Lemur catta PacBio subreads	SRS18707945	SRR25750978	SRX21474377	Lemur catta PacBio subreads	"Lemur catta (Ring-tailed lemur) genome, mLemCat1, sequence data"	PACBIO_SMRT	Sequel II	mLemCat1_PacBio_subreads_9	WGS	GENOMIC	size fractionation	10136958847		Sequel II	CLR
Lemur catta PacBio subreads	SRS18707945	SRR25750979	SRX21474376	Lemur catta PacBio subreads	"Lemur catta (Ring-tailed lemur) genome, mLemCat1, sequence data"	PACBIO_SMRT	Sequel II	mLemCat1_PacBio_subreads_6	WGS	GENOMIC	size fractionation	8844168656		Sequel II	CLR
Lemur catta PacBio subreads	SRS18707945	SRR25750980	SRX21474375	Lemur catta PacBio subreads	"Lemur catta (Ring-tailed lemur) genome, mLemCat1, sequence data"	PACBIO_SMRT	Sequel II	mLemCat1_PacBio_subreads_5	WGS	GENOMIC	size fractionation	9152734703		Sequel II	CLR
Lemur catta PacBio subreads	SRS18707945	SRR25750981	SRX21474374	Lemur catta PacBio subreads	"Lemur catta (Ring-tailed lemur) genome, mLemCat1, sequence data"	PACBIO_SMRT	Sequel II	mLemCat1_PacBio_subreads_4	WGS	GENOMIC	size fractionation	8558189967		Sequel II	CLR
Lemur catta PacBio subreads	SRS18707945	SRR25750982	SRX21474373	Lemur catta PacBio subreads	"Lemur catta (Ring-tailed lemur) genome, mLemCat1, sequence data"	PACBIO_SMRT	Sequel II	mLemCat1_PacBio_subreads_3	WGS	GENOMIC	size fractionation	8056292302		Sequel II	CLR
Lemur catta PacBio HiFi sequencing	SRS18707945	SRR25750985	SRX21474370	Lemur catta PacBio HiFi sequencing	"Lemur catta (Ring-tailed lemur) genome, mLemCat1, sequence data"	PACBIO_SMRT	Sequel II	mLemCat1_PacBio_HiFi_16	WGS	GENOMIC	size fractionation	9417712267		Sequel II	HiFi
Lemur catta PacBio subreads	SRS18707945	SRR25750986	SRX21474369	Lemur catta PacBio subreads	"Lemur catta (Ring-tailed lemur) genome, mLemCat1, sequence data"	PACBIO_SMRT	Sequel II	mLemCat1_PacBio_subreads_2	WGS	GENOMIC	size fractionation	8138326005		Sequel II	CLR
Lemur catta PacBio HiFi sequencing	SRS18707945	SRR25750987	SRX21474368	Lemur catta PacBio HiFi sequencing	"Lemur catta (Ring-tailed lemur) genome, mLemCat1, sequence data"	PACBIO_SMRT	Sequel II	mLemCat1_PacBio_HiFi_15	WGS	GENOMIC	size fractionation	9417712267		Sequel II	HiFi
Lemur catta PacBio HiFi sequencing	SRS18707945	SRR25750988	SRX21474367	Lemur catta PacBio HiFi sequencing	"Lemur catta (Ring-tailed lemur) genome, mLemCat1, sequence data"	PACBIO_SMRT	Sequel II	mLemCat1_PacBio_HiFi_14	WGS	GENOMIC	size fractionation	12479351479		Sequel II	HiFi
Lemur catta PacBio HiFi sequencing	SRS18707945	SRR25750989	SRX21474366	Lemur catta PacBio HiFi sequencing	"Lemur catta (Ring-tailed lemur) genome, mLemCat1, sequence data"	PACBIO_SMRT	Sequel II	mLemCat1_PacBio_HiFi_13	WGS	GENOMIC	size fractionation	12479351479		Sequel II	HiFi
Lemur catta PacBio HiFi sequencing	SRS18707945	SRR25750990	SRX21474365	Lemur catta PacBio HiFi sequencing	"Lemur catta (Ring-tailed lemur) genome, mLemCat1, sequence data"	PACBIO_SMRT	Sequel II	mLemCat1_PacBio_HiFi_12	WGS	GENOMIC	size fractionation	11818767628		Sequel II	HiFi
Lemur catta PacBio HiFi sequencing	SRS18707945	SRR25750991	SRX21474364	Lemur catta PacBio HiFi sequencing	"Lemur catta (Ring-tailed lemur) genome, mLemCat1, sequence data"	PACBIO_SMRT	Sequel II	mLemCat1_PacBio_HiFi_11	WGS	GENOMIC	size fractionation	11818767628		Sequel II	HiFi
Lemur catta PacBio HiFi sequencing	SRS18707945	SRR25750992	SRX21474363	Lemur catta PacBio HiFi sequencing	"Lemur catta (Ring-tailed lemur) genome, mLemCat1, sequence data"	PACBIO_SMRT	Sequel II	mLemCat1_PacBio_HiFi_10	WGS	GENOMIC	size fractionation	8486382013		Sequel II	HiFi
Lemur catta PacBio HiFi sequencing	SRS18707945	SRR25750993	SRX21474362	Lemur catta PacBio HiFi sequencing	"Lemur catta (Ring-tailed lemur) genome, mLemCat1, sequence data"	PACBIO_SMRT	Sequel II	mLemCat1_PacBio_HiFi_9	WGS	GENOMIC	size fractionation	8486382013		Sequel II	HiFi
Lemur catta PacBio HiFi sequencing	SRS18707945	SRR25750994	SRX21474361	Lemur catta PacBio HiFi sequencing	"Lemur catta (Ring-tailed lemur) genome, mLemCat1, sequence data"	PACBIO_SMRT	Sequel II	mLemCat1_PacBio_HiFi_8	WGS	GENOMIC	size fractionation	10386776403		Sequel II	HiFi
Lemur catta PacBio HiFi sequencing	SRS18707945	SRR25750995	SRX21474360	Lemur catta PacBio HiFi sequencing	"Lemur catta (Ring-tailed lemur) genome, mLemCat1, sequence data"	PACBIO_SMRT	Sequel II	mLemCat1_PacBio_HiFi_7	WGS	GENOMIC	size fractionation	10386776403		Sequel II	HiFi
Lemur catta PacBio subreads	SRS18707945	SRR25750996	SRX21474359	Lemur catta PacBio subreads	"Lemur catta (Ring-tailed lemur) genome, mLemCat1, sequence data"	PACBIO_SMRT	Sequel II	mLemCat1_PacBio_subreads_8	WGS	GENOMIC	size fractionation	9135504558		Sequel II	CLR
Lemur catta PacBio subreads	SRS18707945	SRR25750997	SRX21474358	Lemur catta PacBio subreads	"Lemur catta (Ring-tailed lemur) genome, mLemCat1, sequence data"	PACBIO_SMRT	Sequel II	mLemCat1_PacBio_subreads_7	WGS	GENOMIC	size fractionation	8023677758		Sequel II	CLR
Heterohyrax brucei PacBio subreads	SRS18708107	SRR25751393	SRX21474658	Heterohyrax brucei PacBio subreads	"Heterohyrax brucei (yellow-spotted rock hyrax) genome, mHetBru1, sequence data"	PACBIO_SMRT	Sequel II	mHetBru1_PacBio_subreads_3	WGS	GENOMIC	size fractionation	0		Sequel II	HiFi
Heterohyrax brucei PacBio HiFi sequencing	SRS18708107	SRR25751394	SRX21474657	Heterohyrax brucei PacBio HiFi sequencing	"Heterohyrax brucei (yellow-spotted rock hyrax) genome, mHetBru1, sequence data"	PACBIO_SMRT	Sequel II	mHetBru1_PacBio_HiFi_3	WGS	GENOMIC	size fractionation	29586320494		Sequel II	HiFi
Heterohyrax brucei PacBio subreads	SRS18708107	SRR25751395	SRX21474656	Heterohyrax brucei PacBio subreads	"Heterohyrax brucei (yellow-spotted rock hyrax) genome, mHetBru1, sequence data"	PACBIO_SMRT	Sequel II	mHetBru1_PacBio_subreads_2	WGS	GENOMIC	size fractionation	0		Sequel II	HiFi
Heterohyrax brucei PacBio HiFi sequencing	SRS18708107	SRR25751396	SRX21474655	Heterohyrax brucei PacBio HiFi sequencing	"Heterohyrax brucei (yellow-spotted rock hyrax) genome, mHetBru1, sequence data"	PACBIO_SMRT	Sequel II	mHetBru1_PacBio_HiFi_2	WGS	GENOMIC	size fractionation	29823332668		Sequel II	HiFi
Heterohyrax brucei PacBio subreads	SRS18708107	SRR25751397	SRX21474654	Heterohyrax brucei PacBio subreads	"Heterohyrax brucei (yellow-spotted rock hyrax) genome, mHetBru1, sequence data"	PACBIO_SMRT	Sequel II	mHetBru1_PacBio_subreads_1	WGS	GENOMIC	size fractionation	0		Sequel II	HiFi
Heterohyrax brucei PacBio HiFi sequencing	SRS18708107	SRR25751398	SRX21474653	Heterohyrax brucei PacBio HiFi sequencing	"Heterohyrax brucei (yellow-spotted rock hyrax) genome, mHetBru1, sequence data"	PACBIO_SMRT	Sequel II	mHetBru1_PacBio_HiFi_1	WGS	GENOMIC	size fractionation	32972205202		Sequel II	HiFi
Heterohyrax brucei PacBio subreads	SRS18708107	SRR25751401	SRX21474650	Heterohyrax brucei PacBio subreads	"Heterohyrax brucei (yellow-spotted rock hyrax) genome, mHetBru1, sequence data"	PACBIO_SMRT	Sequel II	mHetBru1_PacBio_subreads_4	WGS	GENOMIC	size fractionation	0		Sequel II	HiFi
Heterohyrax brucei PacBio HiFi sequencing	SRS18708107	SRR25751402	SRX21474649	Heterohyrax brucei PacBio HiFi sequencing	"Heterohyrax brucei (yellow-spotted rock hyrax) genome, mHetBru1, sequence data"	PACBIO_SMRT	Sequel II	mHetBru1_PacBio_HiFi_4	WGS	GENOMIC	size fractionation	29934167112		Sequel II	HiFi
Pseudophryne corroboree PacBio HiFi sequencing	SRS19335844	SRR28561996	SRX24161283	Pseudophryne corroboree PacBio HiFi sequencing	"Pseudophryne corroboree (corroboree frog) genome, aPseCor3, sequence data"	PACBIO_SMRT	Sequel II	aPseCor3_PacBio_HiFi_reads_6	WGS	GENOMIC	size fractionation	20868451764		Sequel II	HiFi
Pseudophryne corroboree PacBio HiFi sequencing	SRS19335844	SRR28561997	SRX24161282	Pseudophryne corroboree PacBio HiFi sequencing	"Pseudophryne corroboree (corroboree frog) genome, aPseCor3, sequence data"	PACBIO_SMRT	Sequel II	aPseCor3_PacBio_HiFi_reads_14	WGS	GENOMIC	size fractionation	31066642594		Sequel II	HiFi
Pseudophryne corroboree PacBio HiFi sequencing subreads	SRS19335844	SRR28561998	SRX24161281	Pseudophryne corroboree PacBio HiFi sequencing subreads	"Pseudophryne corroboree (corroboree frog) genome, aPseCor3, sequence data"	PACBIO_SMRT	Sequel II	aPseCor3_PacBio_subreads_7	WGS	GENOMIC	size fractionation	93322705220		Sequel II	HiFi
Pseudophryne corroboree PacBio HiFi sequencing	SRS19335844	SRR28561999	SRX24161280	Pseudophryne corroboree PacBio HiFi sequencing	"Pseudophryne corroboree (corroboree frog) genome, aPseCor3, sequence data"	PACBIO_SMRT	Sequel II	aPseCor3_PacBio_HiFi_reads_15	WGS	GENOMIC	size fractionation	31545695656		Sequel II	HiFi
Pseudophryne corroboree PacBio HiFi sequencing	SRS19335844	SRR28562000	SRX24161279	Pseudophryne corroboree PacBio HiFi sequencing	"Pseudophryne corroboree (corroboree frog) genome, aPseCor3, sequence data"	PACBIO_SMRT	Sequel II	aPseCor3_PacBio_HiFi_reads_16	WGS	GENOMIC	size fractionation	31545695656		Sequel II	HiFi
Pseudophryne corroboree PacBio HiFi sequencing subreads	SRS19335844	SRR28562001	SRX24161278	Pseudophryne corroboree PacBio HiFi sequencing subreads	"Pseudophryne corroboree (corroboree frog) genome, aPseCor3, sequence data"	PACBIO_SMRT	Sequel II	aPseCor3_PacBio_subreads_8	WGS	GENOMIC	size fractionation	93138384052		Sequel II	HiFi
Pseudophryne corroboree PacBio HiFi sequencing	SRS19335844	SRR28562002	SRX24161277	Pseudophryne corroboree PacBio HiFi sequencing	"Pseudophryne corroboree (corroboree frog) genome, aPseCor3, sequence data"	PACBIO_SMRT	Sequel II	aPseCor3_PacBio_HiFi_reads_17	WGS	GENOMIC	size fractionation	28817391632		Sequel II	HiFi
Pseudophryne corroboree PacBio HiFi sequencing	SRS19335844	SRR28562003	SRX24161276	Pseudophryne corroboree PacBio HiFi sequencing	"Pseudophryne corroboree (corroboree frog) genome, aPseCor3, sequence data"	PACBIO_SMRT	Sequel II	aPseCor3_PacBio_HiFi_reads_18	WGS	GENOMIC	size fractionation	28817391632		Sequel II	HiFi
Pseudophryne corroboree PacBio HiFi sequencing subreads	SRS19335844	SRR28562004	SRX24161275	Pseudophryne corroboree PacBio HiFi sequencing subreads	"Pseudophryne corroboree (corroboree frog) genome, aPseCor3, sequence data"	PACBIO_SMRT	Sequel II	aPseCor3_PacBio_subreads_9	WGS	GENOMIC	size fractionation	94882658251		Sequel II	HiFi
Pseudophryne corroboree PacBio HiFi sequencing	SRS19335844	SRR28562005	SRX24161274	Pseudophryne corroboree PacBio HiFi sequencing	"Pseudophryne corroboree (corroboree frog) genome, aPseCor3, sequence data"	PACBIO_SMRT	Sequel II	aPseCor3_PacBio_HiFi_reads_19	WGS	GENOMIC	size fractionation	15011650886		Sequel II	HiFi
Pseudophryne corroboree PacBio HiFi sequencing	SRS19335844	SRR28562006	SRX24161273	Pseudophryne corroboree PacBio HiFi sequencing	"Pseudophryne corroboree (corroboree frog) genome, aPseCor3, sequence data"	PACBIO_SMRT	Sequel II	aPseCor3_PacBio_HiFi_reads_2	WGS	GENOMIC	size fractionation	13909153747		Sequel II	HiFi
Pseudophryne corroboree PacBio HiFi sequencing	SRS19335844	SRR28562007	SRX24161272	Pseudophryne corroboree PacBio HiFi sequencing	"Pseudophryne corroboree (corroboree frog) genome, aPseCor3, sequence data"	PACBIO_SMRT	Sequel II	aPseCor3_PacBio_HiFi_reads_20	WGS	GENOMIC	size fractionation	15011650886		Sequel II	HiFi
Pseudophryne corroboree PacBio HiFi sequencing subreads	SRS19335844	SRR28562008	SRX24161271	Pseudophryne corroboree PacBio HiFi sequencing subreads	"Pseudophryne corroboree (corroboree frog) genome, aPseCor3, sequence data"	PACBIO_SMRT	Sequel II	aPseCor3_PacBio_subreads_10	WGS	GENOMIC	size fractionation	1.16073E+11		Sequel II	HiFi
Pseudophryne corroboree PacBio HiFi sequencing subreads	SRS19335844	SRR28562009	SRX24161270	Pseudophryne corroboree PacBio HiFi sequencing subreads	"Pseudophryne corroboree (corroboree frog) genome, aPseCor3, sequence data"	PACBIO_SMRT	Sequel II	aPseCor3_PacBio_subreads_1	WGS	GENOMIC	size fractionation	60348462394		Sequel II	HiFi
Pseudophryne corroboree PacBio HiFi sequencing	SRS19335844	SRR28562010	SRX24161269	Pseudophryne corroboree PacBio HiFi sequencing	"Pseudophryne corroboree (corroboree frog) genome, aPseCor3, sequence data"	PACBIO_SMRT	Sequel II	aPseCor3_PacBio_HiFi_reads_3	WGS	GENOMIC	size fractionation	13228381446		Sequel II	HiFi
Pseudophryne corroboree PacBio HiFi sequencing	SRS19335844	SRR28562011	SRX24161268	Pseudophryne corroboree PacBio HiFi sequencing	"Pseudophryne corroboree (corroboree frog) genome, aPseCor3, sequence data"	PACBIO_SMRT	Sequel II	aPseCor3_PacBio_HiFi_reads_4	WGS	GENOMIC	size fractionation	13228381446		Sequel II	HiFi
Pseudophryne corroboree PacBio HiFi sequencing subreads	SRS19335844	SRR28562012	SRX24161267	Pseudophryne corroboree PacBio HiFi sequencing subreads	"Pseudophryne corroboree (corroboree frog) genome, aPseCor3, sequence data"	PACBIO_SMRT	Sequel II	aPseCor3_PacBio_subreads_2	WGS	GENOMIC	size fractionation	56551205673		Sequel II	HiFi
Pseudophryne corroboree PacBio HiFi sequencing	SRS19335844	SRR28562013	SRX24161266	Pseudophryne corroboree PacBio HiFi sequencing	"Pseudophryne corroboree (corroboree frog) genome, aPseCor3, sequence data"	PACBIO_SMRT	Sequel II	aPseCor3_PacBio_HiFi_reads_5	WGS	GENOMIC	size fractionation	20868451764		Sequel II	HiFi
Pseudophryne corroboree PacBio HiFi sequencing	SRS19335844	SRR28562014	SRX24161265	Pseudophryne corroboree PacBio HiFi sequencing	"Pseudophryne corroboree (corroboree frog) genome, aPseCor3, sequence data"	PACBIO_SMRT	Sequel II	aPseCor3_PacBio_HiFi_reads_9	WGS	GENOMIC	size fractionation	20775652847		Sequel II	HiFi
Pseudophryne corroboree PacBio HiFi sequencing	SRS19335844	SRR28562015	SRX24161264	Pseudophryne corroboree PacBio HiFi sequencing	"Pseudophryne corroboree (corroboree frog) genome, aPseCor3, sequence data"	PACBIO_SMRT	Sequel II	aPseCor3_PacBio_HiFi_reads_10	WGS	GENOMIC	size fractionation	20775652847		Sequel II	HiFi
Pseudophryne corroboree PacBio HiFi sequencing subreads	SRS19335844	SRR28562016	SRX24161263	Pseudophryne corroboree PacBio HiFi sequencing subreads	"Pseudophryne corroboree (corroboree frog) genome, aPseCor3, sequence data"	PACBIO_SMRT	Sequel II	aPseCor3_PacBio_subreads_5	WGS	GENOMIC	size fractionation	84173077634		Sequel II	HiFi
Pseudophryne corroboree PacBio HiFi sequencing	SRS19335844	SRR28562017	SRX24161262	Pseudophryne corroboree PacBio HiFi sequencing	"Pseudophryne corroboree (corroboree frog) genome, aPseCor3, sequence data"	PACBIO_SMRT	Sequel II	aPseCor3_PacBio_HiFi_reads_11	WGS	GENOMIC	size fractionation	32473394764		Sequel II	HiFi
Pseudophryne corroboree PacBio HiFi sequencing	SRS19335844	SRR28562018	SRX24161261	Pseudophryne corroboree PacBio HiFi sequencing	"Pseudophryne corroboree (corroboree frog) genome, aPseCor3, sequence data"	PACBIO_SMRT	Sequel II	aPseCor3_PacBio_HiFi_reads_12	WGS	GENOMIC	size fractionation	32473394764		Sequel II	HiFi
Pseudophryne corroboree PacBio HiFi sequencing subreads	SRS19335844	SRR28562019	SRX24161260	Pseudophryne corroboree PacBio HiFi sequencing subreads	"Pseudophryne corroboree (corroboree frog) genome, aPseCor3, sequence data"	PACBIO_SMRT	Sequel II	aPseCor3_PacBio_subreads_6	WGS	GENOMIC	size fractionation	92833827890		Sequel II	HiFi
Pseudophryne corroboree PacBio HiFi sequencing	SRS19335844	SRR28562020	SRX24161259	Pseudophryne corroboree PacBio HiFi sequencing	"Pseudophryne corroboree (corroboree frog) genome, aPseCor3, sequence data"	PACBIO_SMRT	Sequel II	aPseCor3_PacBio_HiFi_reads_1	WGS	GENOMIC	size fractionation	13909153747		Sequel II	HiFi
Pseudophryne corroboree PacBio HiFi sequencing	SRS19335844	SRR28562021	SRX24161258	Pseudophryne corroboree PacBio HiFi sequencing	"Pseudophryne corroboree (corroboree frog) genome, aPseCor3, sequence data"	PACBIO_SMRT	Sequel II	aPseCor3_PacBio_HiFi_reads_13	WGS	GENOMIC	size fractionation	31066642594		Sequel II	HiFi
Pseudophryne corroboree PacBio HiFi sequencing subreads	SRS19335844	SRR28562022	SRX24161257	Pseudophryne corroboree PacBio HiFi sequencing subreads	"Pseudophryne corroboree (corroboree frog) genome, aPseCor3, sequence data"	PACBIO_SMRT	Sequel II	aPseCor3_PacBio_subreads_4	WGS	GENOMIC	size fractionation	84571953314		Sequel II	HiFi
Pseudophryne corroboree PacBio HiFi sequencing	SRS19335844	SRR28562023	SRX24161256	Pseudophryne corroboree PacBio HiFi sequencing	"Pseudophryne corroboree (corroboree frog) genome, aPseCor3, sequence data"	PACBIO_SMRT	Sequel II	aPseCor3_PacBio_HiFi_reads_8	WGS	GENOMIC	size fractionation	20995694802		Sequel II	HiFi
Pseudophryne corroboree PacBio HiFi sequencing	SRS19335844	SRR28562024	SRX24161255	Pseudophryne corroboree PacBio HiFi sequencing	"Pseudophryne corroboree (corroboree frog) genome, aPseCor3, sequence data"	PACBIO_SMRT	Sequel II	aPseCor3_PacBio_HiFi_reads_7	WGS	GENOMIC	size fractionation	20995694802		Sequel II	HiFi
Pseudophryne corroboree PacBio HiFi sequencing subreads	SRS19335844	SRR28562025	SRX24161254	Pseudophryne corroboree PacBio HiFi sequencing subreads	"Pseudophryne corroboree (corroboree frog) genome, aPseCor3, sequence data"	PACBIO_SMRT	Sequel II	aPseCor3_PacBio_subreads_3	WGS	GENOMIC	size fractionation	84283797520		Sequel II	HiFi
Rhineura floridana PacBio HiFi sequencing	SRS19335845	SRR30192886	SRX25656069	Rhineura floridana PacBio HiFi sequencing	"Rhineura floridana (Florida worm lizard) for genome, rRhiFlo1, sequence data"	PACBIO_SMRT	Sequel II	rRhiFlo1_PacBio_HiFi_fastq_3	WGS	GENOMIC	size fractionation	14458635709		Sequel II	HiFi
Rhineura floridana PacBio HiFi sequencing	SRS19335845	SRR30192887	SRX25656068	Rhineura floridana PacBio HiFi sequencing	"Rhineura floridana (Florida worm lizard) for genome, rRhiFlo1, sequence data"	PACBIO_SMRT	Sequel II	rRhiFlo1_PacBio_HiFi_fastq_2	WGS	GENOMIC	size fractionation	24988297652		Sequel II	HiFi
Rhineura floridana PacBio HiFi sequencing	SRS19335845	SRR30192888	SRX25656067	Rhineura floridana PacBio HiFi sequencing	"Rhineura floridana (Florida worm lizard) for genome, rRhiFlo1, sequence data"	PACBIO_SMRT	Sequel II	rRhiFlo1_PacBio_HiFi_fastq_1	WGS	GENOMIC	size fractionation	23494498676		Sequel II	HiFi
Rhineura floridana PacBio HiFi sequencing	SRS19335845	SRR30192889	SRX25656066	Rhineura floridana PacBio HiFi sequencing	"Rhineura floridana (Florida worm lizard) for genome, rRhiFlo1, sequence data"	PACBIO_SMRT	Sequel II	rRhiFlo1_PacBio_HiFi_demux_bam_3	WGS	GENOMIC	size fractionation	14458635709		Sequel II	HiFi
Rhineura floridana PacBio HiFi sequencing	SRS19335845	SRR30192890	SRX25656065	Rhineura floridana PacBio HiFi sequencing	"Rhineura floridana (Florida worm lizard) for genome, rRhiFlo1, sequence data"	PACBIO_SMRT	Sequel II	rRhiFlo1_PacBio_HiFi_demux_bam_2	WGS	GENOMIC	size fractionation	24988297652		Sequel II	HiFi
Rhineura floridana PacBio HiFi sequencing	SRS19335845	SRR30192891	SRX25656064	Rhineura floridana PacBio HiFi sequencing	"Rhineura floridana (Florida worm lizard) for genome, rRhiFlo1, sequence data"	PACBIO_SMRT	Sequel II	rRhiFlo1_PacBio_HiFi_demux_bam_1	WGS	GENOMIC	size fractionation	23494498676		Sequel II	HiFi
Rhineura floridana PacBio HiFi sequencing	SRS19335845	SRR30192892	SRX25656063	Rhineura floridana PacBio HiFi sequencing	"Rhineura floridana (Florida worm lizard) for genome, rRhiFlo1, sequence data"	PACBIO_SMRT	Sequel II	rRhiFlo1_PacBio_HiFi_5mC_bam_3	WGS	GENOMIC	size fractionation	15026729851		Sequel II	HiFi
Rhineura floridana PacBio HiFi sequencing	SRS19335845	SRR30192893	SRX25656062	Rhineura floridana PacBio HiFi sequencing	"Rhineura floridana (Florida worm lizard) for genome, rRhiFlo1, sequence data"	PACBIO_SMRT	Sequel II	rRhiFlo1_PacBio_HiFi_5mC_bam_2	WGS	GENOMIC	size fractionation	26301115261		Sequel II	HiFi
Rhineura floridana PacBio HiFi sequencing	SRS19335845	SRR30192894	SRX25656061	Rhineura floridana PacBio HiFi sequencing	"Rhineura floridana (Florida worm lizard) for genome, rRhiFlo1, sequence data"	PACBIO_SMRT	Sequel II	rRhiFlo1_PacBio_HiFi_subreads_3	WGS	GENOMIC	size fractionation	3.04018E+11		Sequel II	HiFi
Rhineura floridana PacBio HiFi sequencing	SRS19335845	SRR30192895	SRX25656060	Rhineura floridana PacBio HiFi sequencing	"Rhineura floridana (Florida worm lizard) for genome, rRhiFlo1, sequence data"	PACBIO_SMRT	Sequel II	rRhiFlo1_PacBio_HiFi_subreads_2	WGS	GENOMIC	size fractionation	0		Sequel II	HiFi
Rhineura floridana PacBio HiFi sequencing	SRS19335845	SRR30192896	SRX25656059	Rhineura floridana PacBio HiFi sequencing	"Rhineura floridana (Florida worm lizard) for genome, rRhiFlo1, sequence data"	PACBIO_SMRT	Sequel II	rRhiFlo1_PacBio_HiFi_subreads_1	WGS	GENOMIC	size fractionation	0		Sequel II	HiFi
Rhineura floridana PacBio HiFi sequencing	SRS19335845	SRR30192897	SRX25656058	Rhineura floridana PacBio HiFi sequencing	"Rhineura floridana (Florida worm lizard) for genome, rRhiFlo1, sequence data"	PACBIO_SMRT	Sequel II	rRhiFlo1_PacBio_HiFi_5mC_bam_1	WGS	GENOMIC	size fractionation	24611573724		Sequel II	HiFi
Tiliqua scincoides PacBio HiFi sequencing	SRS19335846	SRR29939001	SRX25432597	Tiliqua scincoides PacBio HiFi sequencing	"Tiliqua scincoides (blue-tongue skink) genome, rTilSci1, sequence data"	PACBIO_SMRT	Sequel II	rTilSci1_PacBio_HiFi_5mC_bam_2	WGS	GENOMIC	size fractionation	28163243006		Sequel II	HiFi
Tiliqua scincoides PacBio HiFi sequencing	SRS19335846	SRR29939002	SRX25432596	Tiliqua scincoides PacBio HiFi sequencing	"Tiliqua scincoides (blue-tongue skink) genome, rTilSci1, sequence data"	PACBIO_SMRT	Sequel II	rTilSci1_PacBio_HiFi_subreads_2	WGS	GENOMIC	size fractionation	0		Sequel II	HiFi
Tiliqua scincoides PacBio HiFi sequencing	SRS19335846	SRR29939003	SRX25432595	Tiliqua scincoides PacBio HiFi sequencing	"Tiliqua scincoides (blue-tongue skink) genome, rTilSci1, sequence data"	PACBIO_SMRT	Sequel II	rTilSci1_PacBio_HiFi_demux_bam_2	WGS	GENOMIC	size fractionation	26937441839		Sequel II	HiFi
Tiliqua scincoides PacBio HiFi sequencing	SRS19335846	SRR29939004	SRX25432594	Tiliqua scincoides PacBio HiFi sequencing	"Tiliqua scincoides (blue-tongue skink) genome, rTilSci1, sequence data"	PACBIO_SMRT	Sequel II	rTilSci1_PacBio_HiFi_fastq_2	WGS	GENOMIC	size fractionation	26937441839		Sequel II	HiFi
Tiliqua scincoides PacBio HiFi sequencing	SRS19335846	SRR29939005	SRX25432593	Tiliqua scincoides PacBio HiFi sequencing	"Tiliqua scincoides (blue-tongue skink) genome, rTilSci1, sequence data"	PACBIO_SMRT	Sequel II	rTilSci1_PacBio_HiFi_5mC_bam_1	WGS	GENOMIC	size fractionation	25384609807		Sequel II	HiFi
